REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"EXAMPLE","DEMPWRGAS",1,2019,71.0841450997879
"EXAMPLE","DEMPWRGAS",1,2020,71.0841450997879
"EXAMPLE","DEMPWRGAS",1,2021,71.0841450997879
"EXAMPLE","DEMPWRGAS",1,2022,71.0841450997879
"EXAMPLE","MINHYD",1,2019,78904.8473967684
"EXAMPLE","MINHYD",1,2020,78904.8473967684
"EXAMPLE","MINHYD",1,2021,78904.8473967684
"EXAMPLE","MINHYD",1,2022,78904.8473967684
"EXAMPLE","MINSOL",1,2019,20.6219011185681
"EXAMPLE","MINSOL",1,2020,20.6219011185681
"EXAMPLE","MINSOL",1,2021,20.6219011185681
"EXAMPLE","MINSOL",1,2022,20.6219011185681
"EXAMPLE","PWRGAS",1,2019,35.5420725498939
"EXAMPLE","PWRGAS",1,2020,35.5420725498939
"EXAMPLE","PWRGAS",1,2021,35.5420725498939
"EXAMPLE","PWRGAS",1,2022,35.5420725498939
"EXAMPLE","PWRHYD",1,2019,43.836026331538
"EXAMPLE","PWRHYD",1,2020,43.836026331538
"EXAMPLE","PWRHYD",1,2021,43.836026331538
"EXAMPLE","PWRHYD",1,2022,43.836026331538
"EXAMPLE","PWRSOL",1,2019,20.6219011185681
"EXAMPLE","PWRSOL",1,2020,20.6219011185681
"EXAMPLE","PWRSOL",1,2021,20.6219011185681
"EXAMPLE","PWRSOL",1,2022,20.6219011185681
"EXAMPLE","PWRTRN",1,2019,79.3780988814319
"EXAMPLE","PWRTRN",1,2020,79.3780988814319
"EXAMPLE","PWRTRN",1,2021,79.3780988814319
"EXAMPLE","PWRTRN",1,2022,79.3780988814319
